"url","Name","URLs","URLs_link"
"https://www.city-data.com/city/Oklahoma.html","Achille","",""
"https://www.city-data.com/city/Oklahoma.html","Adair, OK","Ada, OK","https://www.city-data.com/city/Ada-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Agra, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Akins","",""
"https://www.city-data.com/city/Oklahoma.html","Alderson, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Alex","",""
"https://www.city-data.com/city/Oklahoma.html","Aline, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Allen, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Alluwe","Altus, OK","https://www.city-data.com/city/Altus-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Amber","",""
"https://www.city-data.com/city/Oklahoma.html","Ames, OK","Anadarko","https://www.city-data.com/city/Anadarko-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Arapaho","",""
"https://www.city-data.com/city/Oklahoma.html","Arcadia, OK","Ardmore, OK","https://www.city-data.com/city/Ardmore-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Arnett","",""
"https://www.city-data.com/city/Oklahoma.html","Arpelar","",""
"https://www.city-data.com/city/Oklahoma.html","Asher","",""
"https://www.city-data.com/city/Oklahoma.html","Avant","Bartlesville","https://www.city-data.com/city/Bartlesville-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Belfonte","",""
"https://www.city-data.com/city/Oklahoma.html","Bell, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Bennington, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Bernice, OK","Bethany, OK","https://www.city-data.com/city/Bethany-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Big Cabin","",""
"https://www.city-data.com/city/Oklahoma.html","Billings, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Binger","Bixby, OK","https://www.city-data.com/city/Bixby-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","","Blackwell, OK","https://www.city-data.com/city/Blackwell-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Blair, OK","Blanchard, OK","https://www.city-data.com/city/Blanchard-Oklahoma.html"
"https://www.city-data.com/city/Oklahoma.html","Bluejacket","",""
"https://www.city-data.com/city/Oklahoma.html","Boise, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Bokchito","",""
"https://www.city-data.com/city/Oklahoma.html","Bokoshe","",""
"https://www.city-data.com/city/Oklahoma.html","Boswell, OK","",""
"https://www.city-data.com/city/Oklahoma.html","Bowlegs","",""
