"url","Name","URLs","URLs_link"
"https://www.city-data.com/city/Kentucky.html","Adairville","",""
"https://www.city-data.com/city/Kentucky.html","Adams, KY","",""
"https://www.city-data.com/city/Kentucky.html","Adolphus","",""
"https://www.city-data.com/city/Kentucky.html","Albany, KY","",""
"https://www.city-data.com/city/Kentucky.html","","Alexandria, KY","https://www.city-data.com/city/Alexandria-Kentucky.html"
"https://www.city-data.com/city/Kentucky.html","Alva, KY","",""
"https://www.city-data.com/city/Kentucky.html","Anchorage, KY","",""
"https://www.city-data.com/city/Kentucky.html","Annville, KY","",""
"https://www.city-data.com/city/Kentucky.html","Arlington, KY","",""
"https://www.city-data.com/city/Kentucky.html","Artemus","",""
"https://www.city-data.com/city/Kentucky.html","Ashcamp","",""
"https://www.city-data.com/city/Kentucky.html","Ashers Fork","",""
"https://www.city-data.com/city/Kentucky.html","","Ashland Rural","https://www.city-data.com/city/Ashland-Rural-Kentucky.html"
"https://www.city-data.com/city/Kentucky.html","","Ashland, KY","https://www.city-data.com/city/Ashland-Kentucky.html"
"https://www.city-data.com/city/Kentucky.html","Auburn, KY","",""
"https://www.city-data.com/city/Kentucky.html","Audubon Park, KY","",""
"https://www.city-data.com/city/Kentucky.html","Augusta, KY","",""
"https://www.city-data.com/city/Kentucky.html","Auxier","",""
"https://www.city-data.com/city/Kentucky.html","Bald Knob, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bancroft, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bandana","",""
"https://www.city-data.com/city/Kentucky.html","Barbourmeade","",""
"https://www.city-data.com/city/Kentucky.html","Barbourville","",""
"https://www.city-data.com/city/Kentucky.html","","Bardstown","https://www.city-data.com/city/Bardstown-Kentucky.html"
"https://www.city-data.com/city/Kentucky.html","Bardwell, KY","",""
"https://www.city-data.com/city/Kentucky.html","Barlow, KY","",""
"https://www.city-data.com/city/Kentucky.html","Battletown-Payneville","",""
"https://www.city-data.com/city/Kentucky.html","Beattyville","",""
"https://www.city-data.com/city/Kentucky.html","Beaver Dam, KY","",""
"https://www.city-data.com/city/Kentucky.html","Beaver, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bedford, KY","",""
"https://www.city-data.com/city/Kentucky.html","Beech Grove, KY","",""
"https://www.city-data.com/city/Kentucky.html","Beechmont","",""
"https://www.city-data.com/city/Kentucky.html","Beechwood Village","",""
"https://www.city-data.com/city/Kentucky.html","Bellefonte, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bellemeade","",""
"https://www.city-data.com/city/Kentucky.html","Belleview, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bellevue, KY","",""
"https://www.city-data.com/city/Kentucky.html","Bellewood","",""
"https://www.city-data.com/city/Kentucky.html","Benham","",""
"https://www.city-data.com/city/Kentucky.html","Benton, KY","",""
"https://www.city-data.com/city/Kentucky.html","Berea, KY","Berea, KY","https://www.city-data.com/city/Berea-Kentucky.html"
"https://www.city-data.com/city/Kentucky.html","Berry, KY","",""
"https://www.city-data.com/city/Kentucky.html","Betsy Layne","",""
