"url","Name","URLs","URLs_link"
"https://www.city-data.com/city/Iowa.html","Ackley, IA","",""
"https://www.city-data.com/city/Iowa.html","Adair, IA","",""
"https://www.city-data.com/city/Iowa.html","Adel, IA","",""
"https://www.city-data.com/city/Iowa.html","Afton, IA","",""
"https://www.city-data.com/city/Iowa.html","Agency, IA","",""
"https://www.city-data.com/city/Iowa.html","Ainsworth, IA","",""
"https://www.city-data.com/city/Iowa.html","Akron, IA","",""
"https://www.city-data.com/city/Iowa.html","Albert City","",""
"https://www.city-data.com/city/Iowa.html","Albia","",""
"https://www.city-data.com/city/Iowa.html","Albion, IA","",""
"https://www.city-data.com/city/Iowa.html","Alburnett","",""
"https://www.city-data.com/city/Iowa.html","Alden, IA","",""
"https://www.city-data.com/city/Iowa.html","Algona, IA","",""
"https://www.city-data.com/city/Iowa.html","Alleman","",""
"https://www.city-data.com/city/Iowa.html","Allerton, IA","",""
"https://www.city-data.com/city/Iowa.html","Allison, IA","",""
"https://www.city-data.com/city/Iowa.html","Alta Vista, IA","",""
"https://www.city-data.com/city/Iowa.html","Alta, IA","",""
"https://www.city-data.com/city/Iowa.html","Alton, IA","",""
"https://www.city-data.com/city/Iowa.html","","Altoona, IA","https://www.city-data.com/city/Altoona-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Amana","",""
"https://www.city-data.com/city/Iowa.html","","Ames, IA","https://www.city-data.com/city/Ames-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Anamosa","",""
"https://www.city-data.com/city/Iowa.html","Andrew","",""
"https://www.city-data.com/city/Iowa.html","Anita","",""
"https://www.city-data.com/city/Iowa.html","","Ankeny","https://www.city-data.com/city/Ankeny-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Anthon","",""
"https://www.city-data.com/city/Iowa.html","Aplington","",""
"https://www.city-data.com/city/Iowa.html","Arcadia, IA","",""
"https://www.city-data.com/city/Iowa.html","Arlington, IA","",""
"https://www.city-data.com/city/Iowa.html","Armstrong, IA","",""
"https://www.city-data.com/city/Iowa.html","Arnolds Park","",""
"https://www.city-data.com/city/Iowa.html","Arthur, IA","",""
"https://www.city-data.com/city/Iowa.html","Asbury, IA","",""
"https://www.city-data.com/city/Iowa.html","Ashton, IA","",""
"https://www.city-data.com/city/Iowa.html","Atalissa","",""
"https://www.city-data.com/city/Iowa.html","Atkins, IA","",""
"https://www.city-data.com/city/Iowa.html","","Atlantic, IA","https://www.city-data.com/city/Atlantic-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Auburn, IA","",""
"https://www.city-data.com/city/Iowa.html","Audubon, IA","",""
"https://www.city-data.com/city/Iowa.html","Aurelia","",""
"https://www.city-data.com/city/Iowa.html","Avoca, IA","",""
"https://www.city-data.com/city/Iowa.html","Badger, IA","",""
"https://www.city-data.com/city/Iowa.html","Bagley, IA","",""
"https://www.city-data.com/city/Iowa.html","Bancroft, IA","",""
"https://www.city-data.com/city/Iowa.html","Batavia, IA","",""
"https://www.city-data.com/city/Iowa.html","Battle Creek, IA","",""
"https://www.city-data.com/city/Iowa.html","Baxter, IA","",""
"https://www.city-data.com/city/Iowa.html","Bayard, IA","",""
"https://www.city-data.com/city/Iowa.html","Beacon, IA","",""
"https://www.city-data.com/city/Iowa.html","Beaverdale, IA","",""
"https://www.city-data.com/city/Iowa.html","Bedford, IA","",""
"https://www.city-data.com/city/Iowa.html","Belle Plaine, IA","",""
"https://www.city-data.com/city/Iowa.html","Bellevue, IA","",""
"https://www.city-data.com/city/Iowa.html","Belmond","",""
"https://www.city-data.com/city/Iowa.html","Bennett, IA","",""
"https://www.city-data.com/city/Iowa.html","Bertram, IA","",""
"https://www.city-data.com/city/Iowa.html","Bettendorf","Bettendorf","https://www.city-data.com/city/Bettendorf-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Birmingham, IA","",""
"https://www.city-data.com/city/Iowa.html","Blairsburg","",""
"https://www.city-data.com/city/Iowa.html","Blairstown, IA","",""
"https://www.city-data.com/city/Iowa.html","Blakesburg","",""
"https://www.city-data.com/city/Iowa.html","Blencoe","",""
"https://www.city-data.com/city/Iowa.html","Bloomfield, IA","",""
"https://www.city-data.com/city/Iowa.html","Blue Grass","",""
"https://www.city-data.com/city/Iowa.html","Bode","",""
"https://www.city-data.com/city/Iowa.html","Bonaparte","",""
"https://www.city-data.com/city/Iowa.html","Bondurant, IA","",""
"https://www.city-data.com/city/Iowa.html","","Boone, IA","https://www.city-data.com/city/Boone-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Boyden","",""
"https://www.city-data.com/city/Iowa.html","Brandon, IA","",""
"https://www.city-data.com/city/Iowa.html","Breda","",""
"https://www.city-data.com/city/Iowa.html","Brighton, IA","",""
"https://www.city-data.com/city/Iowa.html","Britt","",""
"https://www.city-data.com/city/Iowa.html","Bronson, IA","",""
"https://www.city-data.com/city/Iowa.html","Brooklyn, IA","",""
"https://www.city-data.com/city/Iowa.html","Buffalo Center","",""
"https://www.city-data.com/city/Iowa.html","Buffalo, IA","",""
"https://www.city-data.com/city/Iowa.html","","Burlington, IA","https://www.city-data.com/city/Burlington-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Burt, IA","",""
"https://www.city-data.com/city/Iowa.html","Bussey","",""
"https://www.city-data.com/city/Iowa.html","Calamus, IA","",""
"https://www.city-data.com/city/Iowa.html","Callender, IA","",""
"https://www.city-data.com/city/Iowa.html","Calmar","",""
"https://www.city-data.com/city/Iowa.html","Camanche","",""
"https://www.city-data.com/city/Iowa.html","Cambridge, IA","",""
"https://www.city-data.com/city/Iowa.html","Cantril","",""
"https://www.city-data.com/city/Iowa.html","Carlisle, IA","",""
"https://www.city-data.com/city/Iowa.html","","Carroll, IA","https://www.city-data.com/city/Carroll-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Carson, IA","",""
"https://www.city-data.com/city/Iowa.html","Carter Lake","",""
"https://www.city-data.com/city/Iowa.html","Cascade, IA","",""
"https://www.city-data.com/city/Iowa.html","Casey, IA","",""
"https://www.city-data.com/city/Iowa.html","","Cedar Falls","https://www.city-data.com/city/Cedar-Falls-Iowa.html"
"https://www.city-data.com/city/Iowa.html","","Cedar Rapids, IA","https://www.city-data.com/city/Cedar-Rapids-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Center Point, IA","",""
"https://www.city-data.com/city/Iowa.html","Centerville, IA","",""
"https://www.city-data.com/city/Iowa.html","Central City, IA","",""
"https://www.city-data.com/city/Iowa.html","Chariton","",""
"https://www.city-data.com/city/Iowa.html","","Charles City, IA","https://www.city-data.com/city/Charles-City-Iowa.html"
"https://www.city-data.com/city/Iowa.html","Charlotte, IA","",""
"https://www.city-data.com/city/Iowa.html","Charter Oak, IA","",""
