,Unnamed: 0,city,link
501,501,Firebaugh,https://www.city-data.com/city/Firebaugh-California.html
502,502,Florence-Graham,https://www.city-data.com/city/Florence-Graham-California.html
503,503,Flori,https://www.city-data.com/city/Florin-California.html
504,504,"Folsom, CA",https://www.city-data.com/city/Folsom-California.html
505,505,"Fontana, CA",https://www.city-data.com/city/Fontana-California.html
506,506,Foothill Farms,https://www.city-data.com/city/Foothill-Farms-California.html
507,507,Foothill Ranch,https://www.city-data.com/city/Foothill-Ranch-California.html
508,508,Foresthill-Back Country,https://www.city-data.com/city/Foresthill-Back-Country-California.html
509,509,"Fort Bragg, CA",https://www.city-data.com/city/Fort-Bragg-California.html
510,510,Fort Irwi,https://www.city-data.com/city/Fort-Irwin-California.html
511,511,"Fortuna, CA",https://www.city-data.com/city/Fortuna-California.html
512,512,Foster City,https://www.city-data.com/city/Foster-City-California.html
513,513,Fountain Valley,https://www.city-data.com/city/Fountain-Valley-California.html
514,514,"Fowler, CA",https://www.city-data.com/city/Fowler-California.html
515,515,"Franklin, CA",https://www.city-data.com/city/Franklin-California.html
516,516,"Fremont, CA",https://www.city-data.com/city/Fremont-California.html
517,517,French Valley,https://www.city-data.com/city/French-Valley-California.html
518,518,"Fresno, CA",https://www.city-data.com/city/Fresno-California.html
519,519,"Fullerton, CA",https://www.city-data.com/city/Fullerton-California.html
520,520,"Galt, CA",https://www.city-data.com/city/Galt-California.html
521,521,Garberville,https://www.city-data.com/city/Garberville-California.html
522,522,Garden Acres,https://www.city-data.com/city/Garden-Acres-California.html
523,523,"Garden Grove, CA",https://www.city-data.com/city/Garden-Grove-California.html
524,524,"Gardena, CA",https://www.city-data.com/city/Gardena-California.html
525,525,Garnet,https://www.city-data.com/city/Garnet-California.html
526,526,Gilroy,https://www.city-data.com/city/Gilroy-California.html
527,527,Glen Avo,https://www.city-data.com/city/Glen-Avon-California.html
528,528,"Glendale, CA",https://www.city-data.com/city/Glendale-California.html
529,529,"Glendora, CA",https://www.city-data.com/city/Glendora-California.html
530,530,Gold River,https://www.city-data.com/city/Gold-River-California.html
