,Unnamed: 0,city,link
751,751,Paso Robles,https://www.city-data.com/city/Paso-Robles-California.html
752,752,"Patterson, CA",https://www.city-data.com/city/Patterson-California.html
753,753,Pauma Valley,https://www.city-data.com/city/Pauma-Valley-California.html
754,754,Pedley,https://www.city-data.com/city/Pedley-California.html
755,755,"Pendleton, CA",https://www.city-data.com/city/Pendleton-California.html
756,756,"Perris Valley, CA",https://www.city-data.com/city/Perris-Valley-California.html
757,757,Perris,https://www.city-data.com/city/Perris-California.html
758,758,Petalum,https://www.city-data.com/city/Petaluma-California.html
759,759,Phel,https://www.city-data.com/city/Phelan-California.html
760,760,Pico River,https://www.city-data.com/city/Pico-Rivera-California.html
761,761,"Piedmont, CA",https://www.city-data.com/city/Piedmont-California.html
762,762,Pine Grove-Silver Lake,https://www.city-data.com/city/Pine-Grove-Silver-Lake-California.html
763,763,Pinole,https://www.city-data.com/city/Pinole-California.html
764,764,Pinon Hills,https://www.city-data.com/city/Pinon-Hills-California.html
765,765,Pismo Beach,https://www.city-data.com/city/Pismo-Beach-California.html
766,766,"Pittsburg, CA",https://www.city-data.com/city/Pittsburg-California.html
767,767,Placenti,https://www.city-data.com/city/Placentia-California.html
768,768,"Placerville, CA",https://www.city-data.com/city/Placerville-California.html
769,769,"Pleasant Hill, CA",https://www.city-data.com/city/Pleasant-Hill-California.html
770,770,"Pleasanton, CA",https://www.city-data.com/city/Pleasanton-California.html
771,771,Pollock Pines,https://www.city-data.com/city/Pollock-Pines-California.html
772,772,"Pomona, CA",https://www.city-data.com/city/Pomona-California.html
773,773,Port Hueneme,https://www.city-data.com/city/Port-Hueneme-California.html
774,774,Porterville,https://www.city-data.com/city/Porterville-California.html
775,775,Portola Hills,https://www.city-data.com/city/Portola-Hills-California.html
776,776,Poway,https://www.city-data.com/city/Poway-California.html
777,777,Prunedale,https://www.city-data.com/city/Prunedale-California.html
778,778,Quartz Hill,https://www.city-data.com/city/Quartz-Hill-California.html
779,779,"Ramona, CA",https://www.city-data.com/city/Ramona-California.html
780,780,Rancho Cordov,https://www.city-data.com/city/Rancho-Cordova-California.html
781,781,"Rancho Cucamonga, CA",https://www.city-data.com/city/Rancho-Cucamonga-California.html
782,782,Rancho Mirage,https://www.city-data.com/city/Rancho-Mirage-California.html
783,783,Rancho Palos Verdes,https://www.city-data.com/city/Rancho-Palos-Verdes-California.html
784,784,Rancho San Diego,https://www.city-data.com/city/Rancho-San-Diego-California.html
785,785,Rancho Santa Margarit,https://www.city-data.com/city/Rancho-Santa-Margarita-California.html
786,786,Red Bluff,https://www.city-data.com/city/Red-Bluff-California.html
787,787,"Redding, CA",https://www.city-data.com/city/Redding-California.html
788,788,"Redlands, CA",https://www.city-data.com/city/Redlands-California.html
789,789,Redondo Beach,https://www.city-data.com/city/Redondo-Beach-California.html
790,790,Redwood City,https://www.city-data.com/city/Redwood-City-California.html
791,791,Redwood-Potter,https://www.city-data.com/city/Redwood-Potter-California.html
792,792,Reedley,https://www.city-data.com/city/Reedley-California.html
793,793,"Rialto, CA",https://www.city-data.com/city/Rialto-California.html
794,794,"Richmond, CA",https://www.city-data.com/city/Richmond-California.html
795,795,"Ridgecrest, CA",https://www.city-data.com/city/Ridgecrest-California.html
796,796,Rio Lind,https://www.city-data.com/city/Rio-Linda-California.html
797,797,"Rio Vista, CA",https://www.city-data.com/city/Rio-Vista-California.html
798,798,Rio del Mar,https://www.city-data.com/city/Rio-del-Mar-California.html
799,799,"Ripon, CA",https://www.city-data.com/city/Ripon-California.html
800,800,Riverbank,https://www.city-data.com/city/Riverbank-California.html
801,801,"Riverside, CA",https://www.city-data.com/city/Riverside-California.html
802,802,Rockli,https://www.city-data.com/city/Rocklin-California.html
803,803,"Rodeo, CA",https://www.city-data.com/city/Rodeo-California.html
804,804,Rohnert Park,https://www.city-data.com/city/Rohnert-Park-California.html
805,805,Rolling Hills Estates,https://www.city-data.com/city/Rolling-Hills-Estates-California.html
806,806,Rosamond,https://www.city-data.com/city/Rosamond-California.html
807,807,"Rosedale, CA",https://www.city-data.com/city/Rosedale-California.html
808,808,"Roseland, CA",https://www.city-data.com/city/Roseland-California.html
809,809,Rosemead,https://www.city-data.com/city/Rosemead-California.html
810,810,"Rosemont, CA",https://www.city-data.com/city/Rosemont-California.html
811,811,"Roseville, CA",https://www.city-data.com/city/Roseville-California.html
812,812,Ross Valley,https://www.city-data.com/city/Ross-Valley-California.html
813,813,"Rossmoor, CA",https://www.city-data.com/city/Rossmoor-California.html
814,814,Rowland Heights,https://www.city-data.com/city/Rowland-Heights-California.html
815,815,Rubidoux,https://www.city-data.com/city/Rubidoux-California.html
816,816,Russian River-Coastal,https://www.city-data.com/city/Russian-River-Coastal-California.html
817,817,"Sacramento, CA",https://www.city-data.com/city/Sacramento-California.html
818,818,"Salida, CA",https://www.city-data.com/city/Salida-California.html
819,819,"Salinas, CA",https://www.city-data.com/city/Salinas-California.html
820,820,San Anselmo,https://www.city-data.com/city/San-Anselmo-California.html
821,821,"San Bernardino, CA",https://www.city-data.com/city/San-Bernardino-California.html
822,822,San Bruno,https://www.city-data.com/city/San-Bruno-California.html
823,823,"San Buenaventura (Ventura), CA",https://www.city-data.com/city/San-Buenaventura-Ventura-California.html
824,824,"San Carlos, CA",https://www.city-data.com/city/San-Carlos-California.html
825,825,San Clemente,https://www.city-data.com/city/San-Clemente-California.html
826,826,San Diego Country Estates,https://www.city-data.com/city/San-Diego-Country-Estates-California.html
827,827,"San Diego, CA",https://www.city-data.com/city/San-Diego-California.html
828,828,San Dimas,https://www.city-data.com/city/San-Dimas-California.html
829,829,"San Fernando, CA",https://www.city-data.com/city/San-Fernando-California.html
830,830,"San Francisco, CA",https://www.city-data.com/city/San-Francisco-California.html
831,831,San Gabriel,https://www.city-data.com/city/San-Gabriel-California.html
832,832,San Gorgonio Pass,https://www.city-data.com/city/San-Gorgonio-Pass-California.html
833,833,San Jacinto,https://www.city-data.com/city/San-Jacinto-California.html
834,834,"San Jose, CA",https://www.city-data.com/city/San-Jose-California.html
835,835,San Juan Capistrano,https://www.city-data.com/city/San-Juan-Capistrano-California.html
836,836,San Leandro,https://www.city-data.com/city/San-Leandro-California.html
837,837,San Lorenzo Valley,https://www.city-data.com/city/San-Lorenzo-Valley-California.html
838,838,"San Lorenzo, CA",https://www.city-data.com/city/San-Lorenzo-California.html
839,839,San Luis Obispo,https://www.city-data.com/city/San-Luis-Obispo-California.html
840,840,"San Marcos, CA",https://www.city-data.com/city/San-Marcos-California.html
841,841,San Marino,https://www.city-data.com/city/San-Marino-California.html
842,842,San Marti,https://www.city-data.com/city/San-Martin-California.html
843,843,"San Mateo, CA",https://www.city-data.com/city/San-Mateo-California.html
844,844,"San Pablo, CA",https://www.city-data.com/city/San-Pablo-California.html
845,845,"San Rafael, CA",https://www.city-data.com/city/San-Rafael-California.html
846,846,San Ramo,https://www.city-data.com/city/San-Ramon-California.html
847,847,"Sanger, CA",https://www.city-data.com/city/Sanger-California.html
848,848,"Santa Ana, CA",https://www.city-data.com/city/Santa-Ana-California.html
849,849,Santa Barbar,https://www.city-data.com/city/Santa-Barbara-California.html
850,850,"Santa Clara, CA",https://www.city-data.com/city/Santa-Clara-California.html
851,851,"Santa Clarita, CA",https://www.city-data.com/city/Santa-Clarita-California.html
852,852,"Santa Cruz, CA",https://www.city-data.com/city/Santa-Cruz-California.html
853,853,Santa Fe Springs,https://www.city-data.com/city/Santa-Fe-Springs-California.html
854,854,"Santa Maria Valley, CA",https://www.city-data.com/city/Santa-Maria-Valley-California.html
855,855,"Santa Maria, CA",https://www.city-data.com/city/Santa-Maria-California.html
856,856,"Santa Monica, CA",https://www.city-data.com/city/Santa-Monica-California.html
857,857,Santa Paul,https://www.city-data.com/city/Santa-Paula-California.html
858,858,"Santa Rosa, CA",https://www.city-data.com/city/Santa-Rosa-California.html
859,859,Santa Ynez Valley,https://www.city-data.com/city/Santa-Ynez-Valley-California.html
860,860,"Santee, CA",https://www.city-data.com/city/Santee-California.html
861,861,"Saratoga, CA",https://www.city-data.com/city/Saratoga-California.html
862,862,Sausalito,https://www.city-data.com/city/Sausalito-California.html
863,863,Scotts Valley,https://www.city-data.com/city/Scotts-Valley-California.html
864,864,Seal Beach,https://www.city-data.com/city/Seal-Beach-California.html
865,865,"Seaside, CA",https://www.city-data.com/city/Seaside-California.html
866,866,"Sebastopol, CA",https://www.city-data.com/city/Sebastopol-California.html
867,867,"Selma, CA",https://www.city-data.com/city/Selma-California.html
868,868,Shafter,https://www.city-data.com/city/Shafter-California.html
869,869,Shasta Lake,https://www.city-data.com/city/Shasta-Lake-California.html
870,870,Sierra Madre,https://www.city-data.com/city/Sierra-Madre-California.html
871,871,Sierr,https://www.city-data.com/city/Sierra-California.html
872,872,Signal Hill,https://www.city-data.com/city/Signal-Hill-California.html
873,873,"Simi Valley, CA",https://www.city-data.com/city/Simi-Valley-California.html
874,874,Sloughhouse,https://www.city-data.com/city/Sloughhouse-California.html
875,875,Solana Beach,https://www.city-data.com/city/Solana-Beach-California.html
876,876,Soledad,https://www.city-data.com/city/Soledad-California.html
877,877,Sonom,https://www.city-data.com/city/Sonoma-California.html
878,878,Soquel,https://www.city-data.com/city/Soquel-California.html
879,879,"South Antelope Valley, CA",https://www.city-data.com/city/South-Antelope-Valley-California.html
880,880,"South Bay Cities, CA",https://www.city-data.com/city/South-Bay-Cities-California.html
881,881,South Coastside,https://www.city-data.com/city/South-Coastside-California.html
882,882,"South Coast, CA",https://www.city-data.com/city/South-Coast-California.html
883,883,South El Dorado,https://www.city-data.com/city/South-El-Dorado-California.html
884,884,South El Monte,https://www.city-data.com/city/South-El-Monte-California.html
885,885,"South Gate, CA",https://www.city-data.com/city/South-Gate-California.html
886,886,South Lake Tahoe,https://www.city-data.com/city/South-Lake-Tahoe-California.html
887,887,South Monrovia Island,https://www.city-data.com/city/South-Monrovia-Island-California.html
888,888,"South Pasadena, CA",https://www.city-data.com/city/South-Pasadena-California.html
889,889,South San Francisco,https://www.city-data.com/city/South-San-Francisco-California.html
890,890,South San Gabriel,https://www.city-data.com/city/South-San-Gabriel-California.html
891,891,South San Jose Hills,https://www.city-data.com/city/South-San-Jose-Hills-California.html
892,892,South Whittier,https://www.city-data.com/city/South-Whittier-California.html
893,893,South Yuba City,https://www.city-data.com/city/South-Yuba-City-California.html
894,894,Southeast Mari,https://www.city-data.com/city/Southeast-Marin-California.html
895,895,"Southwest San Gabriel Valley, CA",https://www.city-data.com/city/Southwest-San-Gabriel-Valley-California.html
896,896,Spring Valley Lake,https://www.city-data.com/city/Spring-Valley-Lake-California.html
897,897,"Spring Valley, CA",https://www.city-data.com/city/Spring-Valley-California.html
898,898,"Stanford, CA",https://www.city-data.com/city/Stanford-California.html
899,899,"Stanton, CA",https://www.city-data.com/city/Stanton-California.html
900,900,Stevenson Ranch,https://www.city-data.com/city/Stevenson-Ranch-California.html
901,901,"Stockton, CA",https://www.city-data.com/city/Stockton-California.html
902,902,Suisun City,https://www.city-data.com/city/Suisun-City-California.html
903,903,"Sun City, CA",https://www.city-data.com/city/Sun-City-California.html
904,904,Sun Village,https://www.city-data.com/city/Sun-Village-California.html
905,905,"Sunnyvale, CA",https://www.city-data.com/city/Sunnyvale-California.html
906,906,Susanville,https://www.city-data.com/city/Susanville-California.html
907,907,"Taft, CA",https://www.city-data.com/city/Taft-California.html
908,908,Tamalpais-Homestead Valley,https://www.city-data.com/city/Tamalpais-Homestead-Valley-California.html
909,909,Tassajar,https://www.city-data.com/city/Tassajara-California.html
910,910,Tehachapi,https://www.city-data.com/city/Tehachapi-California.html
911,911,"Temecula, CA",https://www.city-data.com/city/Temecula-California.html
912,912,Temescal Valley,https://www.city-data.com/city/Temescal-Valley-California.html
913,913,Temple City,https://www.city-data.com/city/Temple-City-California.html
914,914,"Templeton, CA",https://www.city-data.com/city/Templeton-California.html
915,915,Thermalito,https://www.city-data.com/city/Thermalito-California.html
916,916,"Thousand Oaks, CA",https://www.city-data.com/city/Thousand-Oaks-California.html
917,917,Thousand Palms,https://www.city-data.com/city/Thousand-Palms-California.html
918,918,Tiburo,https://www.city-data.com/city/Tiburon-California.html
919,919,Topang,https://www.city-data.com/city/Topanga-California.html
920,920,Toro,https://www.city-data.com/city/Toro-California.html
921,921,"Torrance, CA",https://www.city-data.com/city/Torrance-California.html
922,922,"Trabuco, CA",https://www.city-data.com/city/Trabuco-California.html
923,923,"Tracy, CA",https://www.city-data.com/city/Tracy-California.html
924,924,Truckee,https://www.city-data.com/city/Truckee-California.html
925,925,"Tulare, CA",https://www.city-data.com/city/Tulare-California.html
926,926,Turlock,https://www.city-data.com/city/Turlock-California.html
927,927,Tustin Foothills,https://www.city-data.com/city/Tustin-Foothills-California.html
928,928,"Tustin, CA",https://www.city-data.com/city/Tustin-California.html
929,929,Twentynine Palms Base,https://www.city-data.com/city/Twentynine-Palms-Base-California.html
930,930,Twentynine Palms,https://www.city-data.com/city/Twentynine-Palms-California.html
931,931,"Ukiah, CA",https://www.city-data.com/city/Ukiah-California.html
932,932,"Union City, CA",https://www.city-data.com/city/Union-City-California.html
933,933,"Upland, CA",https://www.city-data.com/city/Upland-California.html
934,934,"Upper San Gabriel Valley, CA",https://www.city-data.com/city/Upper-San-Gabriel-Valley-California.html
935,935,Vacaville,https://www.city-data.com/city/Vacaville-California.html
936,936,Valind,https://www.city-data.com/city/Valinda-California.html
937,937,"Valle Vista, CA",https://www.city-data.com/city/Valle-Vista-California.html
938,938,"Vallejo, CA",https://www.city-data.com/city/Vallejo-California.html
939,939,"Valley Center, CA",https://www.city-data.com/city/Valley-Center-California.html
940,940,Vandenberg Village,https://www.city-data.com/city/Vandenberg-Village-California.html
941,941,"Ventura, CA",https://www.city-data.com/city/Ventura-California.html
942,942,"Victorville, CA",https://www.city-data.com/city/Victorville-California.html
943,943,View Park-Windsor Hills,https://www.city-data.com/city/View-Park-Windsor-Hills-California.html
944,944,"Vincent, CA",https://www.city-data.com/city/Vincent-California.html
945,945,"Vineyard, CA",https://www.city-data.com/city/Vineyard-California.html
946,946,"Visalia, CA",https://www.city-data.com/city/Visalia-California.html
947,947,"Vista, CA",https://www.city-data.com/city/Vista-California.html
948,948,"Walnut Creek, CA",https://www.city-data.com/city/Walnut-Creek-California.html
949,949,Walnut Park,https://www.city-data.com/city/Walnut-Park-California.html
950,950,"Walnut, CA",https://www.city-data.com/city/Walnut-California.html
951,951,"Wasco, CA",https://www.city-data.com/city/Wasco-California.html
952,952,"Waterford, CA",https://www.city-data.com/city/Waterford-California.html
953,953,Watsonville,https://www.city-data.com/city/Watsonville-California.html
954,954,West Athens,https://www.city-data.com/city/West-Athens-California.html
955,955,West Carso,https://www.city-data.com/city/West-Carson-California.html
956,956,"West Contra Costa, CA",https://www.city-data.com/city/West-Contra-Costa-California.html
957,957,"West Covina, CA",https://www.city-data.com/city/West-Covina-California.html
958,958,West Hollywood,https://www.city-data.com/city/West-Hollywood-California.html
959,959,West Imperial,https://www.city-data.com/city/West-Imperial-California.html
960,960,West Point-Wilseyville,https://www.city-data.com/city/West-Point-Wilseyville-California.html
961,961,West Puente Valley,https://www.city-data.com/city/West-Puente-Valley-California.html
962,962,West Sacramento,https://www.city-data.com/city/West-Sacramento-California.html
963,963,West Santa Clar,https://www.city-data.com/city/West-Santa-Clara-California.html
964,964,"West Valley, CA",https://www.city-data.com/city/West-Valley-California.html
965,965,West Whittier-Los Nietos,https://www.city-data.com/city/West-Whittier-Los-Nietos-California.html
966,966,Westlake Village,https://www.city-data.com/city/Westlake-Village-California.html
967,967,"Westminster, CA",https://www.city-data.com/city/Westminster-California.html
968,968,"Westmont, CA",https://www.city-data.com/city/Westmont-California.html
969,969,"Westside, CA",https://www.city-data.com/city/Westside-California.html
970,970,"Whittier, CA",https://www.city-data.com/city/Whittier-California.html
971,971,Wildomar,https://www.city-data.com/city/Wildomar-California.html
972,972,"Willowbrook, CA",https://www.city-data.com/city/Willowbrook-California.html
973,973,Willows,https://www.city-data.com/city/Willows-California.html
974,974,"Windsor, CA",https://www.city-data.com/city/Windsor-California.html
975,975,Winter Gardens,https://www.city-data.com/city/Winter-Gardens-California.html
976,976,"Winters, CA",https://www.city-data.com/city/Winters-California.html
977,977,"Winton, CA",https://www.city-data.com/city/Winton-California.html
978,978,Woodcrest,https://www.city-data.com/city/Woodcrest-California.html
979,979,"Woodlake, CA",https://www.city-data.com/city/Woodlake-California.html
980,980,"Woodland, CA",https://www.city-data.com/city/Woodland-California.html
981,981,Yorba Lind,https://www.city-data.com/city/Yorba-Linda-California.html
982,982,Yrek,https://www.city-data.com/city/Yreka-California.html
983,983,Yuba City,https://www.city-data.com/city/Yuba-City-California.html
984,984,Yucaip,https://www.city-data.com/city/Yucaipa-California.html
985,985,Yucca Valley,https://www.city-data.com/city/Yucca-Valley-California.html
986,986,Air Force Academy,https://www.city-data.com/city/Air-Force-Academy-Colorado.html
987,987,Alamos,https://www.city-data.com/city/Alamosa-Colorado.html
988,988,Applewood,https://www.city-data.com/city/Applewood-Colorado.html
989,989,"Arvada, CO",https://www.city-data.com/city/Arvada-Colorado.html
990,990,Aspe,https://www.city-data.com/city/Aspen-Colorado.html
991,991,"Aurora, CO",https://www.city-data.com/city/Aurora-Colorado.html
992,992,"Avon, CO",https://www.city-data.com/city/Avon-Colorado.html
993,993,Bald Mountai,https://www.city-data.com/city/Bald-Mountain-Colorado.html
994,994,"Berkley, CO",https://www.city-data.com/city/Berkley-Colorado.html
995,995,Black Forest-Peyto,https://www.city-data.com/city/Black-Forest-Peyton-Colorado.html
996,996,Black Forest,https://www.city-data.com/city/Black-Forest-Colorado.html
997,997,"Boulder, CO",https://www.city-data.com/city/Boulder-Colorado.html
998,998,"Brighton, CO",https://www.city-data.com/city/Brighton-Colorado.html
999,999,Broomfield,https://www.city-data.com/city/Broomfield-Colorado.html
