,Unnamed: 0,city,link
2751,2751,Baldwinsville,https://www.city-data.com/city/Baldwinsville-New-York.html
2752,2752,"Baldwin, NY",https://www.city-data.com/city/Baldwin-New-York.html
2753,2753,Ballsto,https://www.city-data.com/city/Ballston-New-York.html
2754,2754,"Barton, NY",https://www.city-data.com/city/Barton-New-York.html
2755,2755,"Batavia, NY",https://www.city-data.com/city/Batavia-New-York.html
2756,2756,"Bay Shore, NY",https://www.city-data.com/city/Bay-Shore-New-York.html
2757,2757,"Bayport, NY",https://www.city-data.com/city/Bayport-New-York.html
2758,2758,Bayville,https://www.city-data.com/city/Bayville-New-York.html
2759,2759,Baywood,https://www.city-data.com/city/Baywood-New-York.html
2760,2760,"Beacon, NY",https://www.city-data.com/city/Beacon-New-York.html
2761,2761,Beekm,https://www.city-data.com/city/Beekman-New-York.html
2762,2762,Bellmore,https://www.city-data.com/city/Bellmore-New-York.html
2763,2763,"Bethlehem, NY",https://www.city-data.com/city/Bethlehem-New-York.html
2764,2764,"Bethpage, NY",https://www.city-data.com/city/Bethpage-New-York.html
2765,2765,Binghamton University,https://www.city-data.com/city/Binghamton-University-New-York.html
2766,2766,Binghamto,https://www.city-data.com/city/Binghamton-New-York.html
2767,2767,"Blooming Grove, NY",https://www.city-data.com/city/Blooming-Grove-New-York.html
2768,2768,Bohemi,https://www.city-data.com/city/Bohemia-New-York.html
2769,2769,"Boston, NY",https://www.city-data.com/city/Boston-New-York.html
2770,2770,"Brentwood, NY",https://www.city-data.com/city/Brentwood-New-York.html
2771,2771,Briarcliff Manor,https://www.city-data.com/city/Briarcliff-Manor-New-York.html
2772,2772,"Brighton, NY",https://www.city-data.com/city/Brighton-New-York.html
2773,2773,Brockport,https://www.city-data.com/city/Brockport-New-York.html
2774,2774,Bronxville,https://www.city-data.com/city/Bronxville-New-York.html
2775,2775,"Bronx, NY",https://www.city-data.com/city/Bronx-New-York.html
2776,2776,"Brooklyn, NY",https://www.city-data.com/city/Brooklyn-New-York.html
2777,2777,"Brunswick, NY",https://www.city-data.com/city/Brunswick-New-York.html
2778,2778,"Buffalo, NY",https://www.city-data.com/city/Buffalo-New-York.html
2779,2779,Busti,https://www.city-data.com/city/Busti-New-York.html
2780,2780,"Calverton, NY",https://www.city-data.com/city/Calverton-New-York.html
2781,2781,Canandaigu,https://www.city-data.com/city/Canandaigua-New-York.html
2782,2782,"Canton, NY",https://www.city-data.com/city/Canton-New-York.html
2783,2783,Carmel Hamlet,https://www.city-data.com/city/Carmel-Hamlet-New-York.html
2784,2784,"Carmel, NY",https://www.city-data.com/city/Carmel-New-York.html
2785,2785,Cedarhurst,https://www.city-data.com/city/Cedarhurst-New-York.html
2786,2786,Center Moriches,https://www.city-data.com/city/Center-Moriches-New-York.html
2787,2787,Centereach,https://www.city-data.com/city/Centereach-New-York.html
2788,2788,Central Islip,https://www.city-data.com/city/Central-Islip-New-York.html
